,Unnamed: 0,textID,text,selected_text,sentiment
48,158,9a34fcae9a, congrats ya ran,congrats,positive
49,160,d83fc13c67,_aguirre  not going anywhere &amp; when my book finally gets hre It will be cool 2 know wht Butch looks lk..LOL It was going in mail tdy,l be,positive
50,163,f598225c27," LOL she is okay, its just he songs are so catchy they get stuck in my head",its just he songs are so catchy,positive
51,164,6a2ed93ccf," Having a Leatherman, is a MUST, really for anybody! You never know, when you might need one &amp; it gets the job done.",amp it gets the job do,positive
52,167,5cdf99d6de,my body isnt itching anymore,my body isnt itching anymore,positive
53,169,638b4c6f8e,Crawling into bed super happy that the Penguins won tonight,happy,positive
54,171,24a90722b0,saying goodbye to my parents at the airport.  it was great having them around.,it was great,positive
55,179,5696b71af0,"A lovely weekend away at Kits Coty, now relaxed and well rested and ready for the week ahead.  Back on NNC in two weeks",now relaxed and well rested,positive
56,183,c84d50ca46,FINALLY DONE WITH MY PROJECT !  now its 3:12 am  haha goodnights ! &lt;3,finally done with my project now its am haha goodnights lt,positive
57,184,830a6e2155,"  I've had that before...sometimes, they turn into other things; felt is very forgiving. Remould? Cut up and re-form?",y forgiving,positive
58,188,4c45541bc8,"Hey, thanks for the follow, wow this is exciting a new tweet.",hey thanks for the follow wow this is exciting a new tweet,positive
59,189,60d6a5323c,"Cool music collection, can be used for non-intrusive background music - music from keygens!   http://www.keygenmusic.net",cool music collection,positive
60,192,e4944a82ed," let me guess ... ran a few miles?  Respect dude, I can't do it.  Maybe you should train me",respect,positive
61,194,50d0e7989b,Just finished The Minish Cap. It's a great game! I'll miss Ezlo and Link.,great,positive
62,199,5b8b35f370,"http://twitpic.com/4jkea -  now has 10,000 followers! Congrats!",congrats,positive
63,200,a71b1569d0,"mmm, just had the best delicious chocolate pancakes for tea break. oh thank God for HERHSEY'S Chocolate Syrup!",delicious,positive
64,212,e48b0b8a23,Playing Ghost Online is really interesting. The new updates are Kirin pet and Metamorph for third job.  Can't wait to have a dragon pet,interesting,positive
65,222,712655373b, that's great!,great,positive
66,223,c709b6fc20, Kat Stewart did a great job with a great character not that I watched #underbelly in Victoria,great job with a great character,positive
67,225,05d193f85b, YEAY!. haha. thank you so much jiah,yeay haha thank you,positive
68,227,4023c3b9a4," Hey babe, nothing much tryin to see what imma do at work today lol, look like the load isnt so bad.",y lol look like the load isnt so bad,positive
69,228,733d30d2f7,Haha. It's pretty good  they're making something with chicken  yum!,good,positive
70,229,9fb3b62571,good morning people !! in good old germany is it soooo cold,good,positive
71,230,8510aebf67, i agree,i agree,positive
72,233,1bbf83b0ce,"Good am all..: hanging out with ma dad 2day, looking for a job still..",good am all,positive
73,234,abb52e9f44,Gudluck to   !!,gudluck,positive
74,236,8364aae5e9, Ciara was great at SNL..Kim...you were mentioned on SNL tonight..Justin T was really good also,great,positive
75,238,7c84a517b3, Thanks  Will Do,thanks,positive
76,248,693694da22,enjoying and exploring my n96 phone.. grr.. it's awesome.. but i wanted the samsung omnia..,it s awesome,positive
77,249,d486d0ebdc," my pleasure, its a great recipe",pleasure,positive
78,252,0ce534f141, I've thought about it several times . got a few good friends there!,good,positive
79,254,66c07f97ef,"is predicting a heavyweight battle between Lakers and Cleveland on the Finals! Well, hopefully! *crosses his fingers*",well hopefully,positive
80,264,698a91c45d, thanks!! Yes!! A lot!,thanks yes a lot,positive
81,266,c3b39ee849," Hello!! sounds very good, you can count on me, I follow you!!!",sounds very good,positive
82,269,f9790dc1f0,Twas a good show. I even liked Ciara's last song.   Time for me to go to bed. G'night!,good,positive
83,271,567bf61ac0," Yes, people skills and social manners are quite nice.  If you a few billion, guess you need MORE love to gently guide you.",nice,positive
84,272,8df08cee8a,Goodmorning twitter bugs.. happy monday to you all! Today marks my first official day at my first fulltime job.. time to get ready!,happy,positive
85,273,9654a9b0b9, Awww  You'll Be Fine...,e fine,positive
86,274,568d9404ec, you can explore the site 2 and find cool stuff,you can explore the site and find cool stuff,positive
87,275,6a2aae1814,"Happy Mother's Day, amma!  I made u cake, remember? U loved it!",happy mother s day amma i made u cake remember u loved it,positive
88,276,c1e7fe449e,"_rubadeau Last weekend I had a pretty solid brunch at Bar Wellington. Hard to screw up steak and eggs, though",i had a pretty solid brunch,positive
89,277,13e1519ce3,"  good as, cya in melbourne",good,positive
90,279,5baaecb00c," Lucky you  I face south so I can hear them, and see them reflected off Phillips Point",lucky you,positive
91,288,421beb7e2b,"_city Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~",luv,positive
92,291,bbbc46889b, THANK YYYYYYYYYOOOOOOOOOOUUUUU!,thank yyoouu,positive
93,298,a51ec5ece8, very talented Sam,talented,positive
94,301,ee50e9f914, Hi Selena i made this team to support you in Greece and Cyprus,support you,positive
95,302,ff196f91e9,I love that my boyfriends loves my mac n cheese. he even took some to work with him,love,positive
96,306,10700d7927, so how is the most wonderful mommy in the world doing?,wonderful,positive
97,311,33577dd81b," LOL good to know the time in LA, it's a 9h time difference ...  good morning to ya",good to know,positive
98,312,1e551df661, I think that normally we are drawn to people familiar or similar to us. The cougar thing is for some quick fun.,fun,positive
99,316,db103c86f6,please please please please let my match be cancelled today. PLEASE,please please please please let my match be cancelled today please,positive
100,318,c095d013ae, Soon I hope... Really need to finish the cloning project so I can get more done,hope,positive
101,320,9fc2db9310,"City Dippin iz u fun, so much eye candy out here...I remember y I miss  LOL",city dippin iz u fun so much eye candy out here i remember y i miss lol,positive
102,323,08afc22a35,It's fun,it s fun,positive
103,324,95737a7640,Getting back my English minor exam soon. dum dum dum duuuum. Me and Margrete had a burping comp. haha. I WON,i won,positive
104,325,b09aab17c1,Watching Oceans 11 in Vegas - seems so appropriate,seems so appropriate,positive
105,326,a7966b1708,Working technology! I love you WAZ!,i love you waz,positive
106,330,b874ca5647,"A singing girl. Talented, yeah. Good to complain about? No",talented,positive
107,335,06d79996c4,Good Morning Twitter Bugsssss 8:48am and my day starts nowwwww,good morning twitter,positive
108,346,38d3911bc7,"oh god they're breaking down so much plaster what are they doing in there  i like walls, thanks!",thanks,positive
109,347,f34ce06348,_Joelted i will definately be there tomorrow,definately,positive
110,349,0d57c076ee, what did someone do? and good morning,good,positive
111,352,2b562bcae4, Clever girl,clever,positive
112,366,921d204ecd, jass warn me b4 u go to nxt war...i am there to have fun...,i am there to have fun,positive
113,369,a18f27e309,ready for a day full of His presence  i'm expecting the best!,best,positive
114,373,de2af3c3a5,has just finished ironing his clothes for #Church. Gonna walk the dog now then grab a shower/shave and be off  #jottonia looks good too,good,positive
115,376,f7f6d017b7, Yes we did!  Thank You!!,thank you,positive
116,381,6d61f1415e, Mine too! Hayley is great,great,positive
117,393,cfe9c7aa6c, have fun without me pasty  &lt;33,have fun without me pasty lt,positive
118,394,89b11fe37c, hahah no not that valley. that's cool valley. texas valley. like...rio grande valley. ahhaha i wish i lived in california valley,i wish,positive
119,402,2d05cee21a,Just got home from Stacey's lovely wedding,lovely wedding,positive
120,403,09337c0407,"Happy Mother's Day!!!  I'm at the beach with my family. It's a warm, clear night with a beautiful full moon...",happy mother s day,positive
121,408,81b4474aa1,Yah! Feeling better and had a beaut day - Sophie razzing it at the skateboard park (at all of 3 yrs) and Charli happy at school,better,positive
122,414,8306d6ef78, yeah yeah gd night then,gd,positive
123,416,09ab9335d1, Awww my lovies! Yes I love it all.  And I'm totally finishing my buffalo sammich after a few hits off the new bongie. &lt;3,aww my lovies yes i love it all,positive
124,419,cfc7dbb6ee, aww hope uve hada good day  xxxxx,w hope uve hada good day,positive
125,421,93fe886317,"Typical overcast bank holiday Monday, glad we went to the beach on Saturday",glad,positive
126,422,d2ed2233e0, Too much details !!!    (But glad he is better),but gl,positive
127,429,0a6f559578, it was great to meet ya katie...awesome shows for sure!! Safe travels home.,awesome,positive
128,433,8bfe09c2d3, I'm with you there - filing is so much less fun than sorting cos you still have to look at it &amp; hunt down details,fun,positive
129,435,8469bc26d8,"Yogurting. Home from lady Mona's, on the fone w no song from Yoplait. Lookin forward to hrs w  tmorrow &amp; rehearsals  Gnight all!",lookin forward to,positive
130,440,a0b91d02ba," haha, its cos one of your 'tweets' was smile smile smile, so i quoted the boys in reply",was smile smile smile,positive
131,444,bf8d6f642a,"It's beautiful outside. The sun is shining, the birds are singing and I? I'm studying  Wish it were already vacation.",it s beautiful outside,positive
132,445,4e608ac71f,Wat a nice day it was 2day!me and rachel decided to walk to work and walk back lol..was so warm inside tho,wat a nice day it was me and rachel decided to walk to work and walk back lol was so warm inside tho,positive
133,451,fe8205bc15,getting my new cellphone on wednesday! the LG Voyager! its soo sweet! i can't wait that long though,its soo sweet,positive
134,453,4755a3142b, 20 at least hugh  happy trails,happy,positive
135,457,c4f0784c9c,Happy Mothers Day to all the mommy's out there!,happy mothers day to all the mommy s out there,positive
136,460,c930716002," Happy Friday! Do u know how I can get a copy of the BT art u did on Mel's fake Twitter? I'm n it, but can't find it now.  THX",happy friday,positive
137,462,bfa4ae1e4b,  Thanks darling girl   ****,thanks darling girl,positive
138,464,ee5b92dd36,TWEEEEEET! good morning twitterland! going to work at 1 so need to keep packing and cleaning this flat! move out in t minus one day,good mo,positive
139,472,5b8d6e0051, Aww just read your tweet. I'm not sure about later either (work too)  feel it for us,aww,positive
140,480,c0aee991a0, Mmmmmm I love curry. Don't have an Oregan though.,love,positive
141,481,05303e25ca, I'm glad you've been having fun babe,i m glad,positive
142,482,784a3fe0db, Yay! Lets welcome Mrs Mcnugget to twitterverse!,welcome,positive
143,488,68aba56d4e, Thanks so much Jon.....same to your mom    That is so sweet of you to think of all of us,thanks,positive
144,494,97ce887ed0,"happy mothers day.  oh and no i havent read it yet, will do now",happy mothers day,positive
145,498,09a0ae9f66, Our weekend was also great... two friends of Julia were here for four days...,great,positive
146,500,ec194e8885," if you meant to heavy rain n flood in bkk last night, lucky I was out of bkk",lucky i was out of bkk,positive
147,502,7ee546c5d8,happy mothers day..,happy,positive
148,506,431cb579c1,He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq http://ff.im/2L63l,joy,positive
149,511,88b7794beb,"Good morning  I don't think it has stopped raining once for the past three days or so, but who cares?",good morning,positive
150,513,185b8ed010,"re-dyed the hair, early start tomorrow heading down to londons clothes show, great place to be when i feel fat.   bright side = motivation",motivation,positive
151,517,a8904c7fd6,  that's no bueno...hope u feel better!,hope u feel better,positive
152,518,216b16bcd8, Don't worry you will have Ava to distract you on the flight,do nt worry,positive
153,519,a9e2af48b4," kk, awesome.",awesome,positive
154,520,2f18006711," Happy Mothersday btw! Look at the bright side, you can chill all day today",happy mothersday btw look at the bright side you can chill all day today,positive
155,521,fefec31d1c, thanks dinno  appreciate it,thanks,positive
156,525,59629fbcb4," I hope you had fun in Canada  don't worry you'll see then again this summer,",fun,positive
157,526,151bba80ca,"had a good day driving up mountains, visiting katie, eating chips &amp; fudge and stocking up on lovely smelling soaps",on love,positive
158,528,d57866fd4f,I'm entering a two month study/exam period.  Which is awesome. - See you on the flip side,which is awesome,positive
159,530,e05b470def,such a nice day and i'm gonna be stuck inside all night,nice day,positive
160,536,13259c1890, - we wouldn't miss it for the world!  ICCVB meetings  Mon-Wed....  the fun is just beginning,the,positive
161,538,846d9eb4bd,@__Jasper_Hale__ *Laughs* that's because I like winning,like,positive
162,539,290a0ffa68, haha that's because you also look amazing in it! have fun!,haha that s because you also look amazing in it have fun,positive
163,541,3287f9c15b,_tastic Awww that is sweet,aww that is sweet,positive
164,544,d303e92e0a,aww my son gave me a purple g shock for mother's day,aww,positive
165,545,1f6f2bec76,like why the **** am i still up...maybe because im drunk as hell and had a great time tonight..**** was crazy,had a great time tonight was crazy,positive
166,547,9260a2fc53,"twittering, texting, and ipoding. i love the invention of mutitasking!",love,positive
167,549,f0b9b8a9e0,You can't spell #melo without e m and o...  &lt;3 to my favorite blogging site.,lt to my favorite blogging sit,positive
168,558,9a232fb59e, you are the sweetest.  love you cuz!,you are the sweetest love you cuz,positive
169,567,e344ff28b1," Guapisimo, chico you and Ms. Lady Gaga looked amazing as usual",looked amazing as usual,positive
170,570,1171ab4413,"_Chip That's right! I totally forgot. Might not be till August, though    Have a great summer!!",have a great summe,positive
171,571,5665d14b41, ..people you love.... wait i am not there,love,positive
172,572,f00bd4ea4e, aww thanx andy,thanx,positive
173,573,cc718e4767,I think you are super cute...,cute,positive
174,580,0da534d307,I wish i could sleep past four a.m. on my nights off  good morning!,good morning,positive
175,581,4bb480b74c,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!,proud,positive
176,586,f5435a9e89, Good night Erin!  i wouldn't say that this is early or that you are old.,good,positive
177,588,aeebeda0dd, twist cld u follow me  ill love u forever,l love,positive
178,591,fd2ec2d602, I hope you feel better soon,i hope you feel better soon,positive
179,597,9f4bfed73b," love you tooooo  Duuude,i need to make myself a shirt that says something cool! what should it say?",love you too,positive
180,599,107d62aa17,thanks for the raspberry-Laced Vanilla Cake,thanks,positive
181,606,d7cc763f8a, me toooooo! Thank u,thank u,positive
182,613,d61916f215,_R_Roberts I LOOK forward to seeing and sharing,i look forward,positive
183,614,f47f6473e5,Little one's cast is taking a beating. It is starting to show some wear and tear and it has been on less than a week. She is too active!,active,positive
184,618,197f0fe0fa,  God bless that oh-so-sexy rahul picture,god bless,positive
185,630,f0a9a55b94,"winding down, love having a low key day.",love,positive
186,631,6b9c032583, Thanks for making me laugh,thanks for making me laugh,positive
187,637,862c1912c0, my youtube channel? Demilynnmusic haha cause I love 2 sing &amp; stuff so yea,love,positive
188,643,6d630ebbcb,Happy mother's day everyone!,happy mother s day ev,positive
189,645,b16c0abfab," yes i love manchester orchestra,and sigur ross. all the other bands ive never heard of but ill give them a listen. thanks",love,positive
190,646,8344e1be1c,On her way home from prom  so fun!,fun,positive
191,656,7f91178253, Or nudge the partner! Good birthday/ christmas/ I just want to buy you something gift!,good i just want to buy you something gift,positive
192,661,5c5522b7b7," AND, We have your fabulous interracial ****!  WOOT!",and we have your fabulous interracial woot,positive
193,663,705ca50b20,At least they ( kids) havnt gotten to big to still say mommy ILOVE YOU. AWWW they are so sweet. I am so lucky to have my kids.,aww they are so sweet i am so lucky to have my kids,positive
194,664,ccc1ac7300,"thanks 2 become my friend,twitter..  selalu ada ruang untuk sahabat",thanks,positive
195,665,964dc3d4fb,"So, what are you all doing? I'm eating crackers! Yummy. The unsalted ones of course. I only do salt in my caviar.",yummy,positive
196,668,9e8f3754a9,Joan is such a legend! I can't wait for apprentice finale!!! im so addicted i think i need a rehab!! LOL tweet later..  xoxo,legend i,positive
197,669,1d1e901b39,Looking for a show to turn my brain into mush so it doesn't hurt anymore  Any good FREE online ones you know of?,does nt hurt anymore,positive
198,673,878acf5421, i wish you were in my class last year,i wish you were in my class last year,positive
199,674,d030631a4b,"thinks something and okay, goodluck ako.  http://plurk.com/p/x2bnl",goodluck,positive
200,677,46c81cdf91, awesome run report!   Did you see the bald eagle on the lighthouse?  That was their hangout when I last ran Discovery Park.,awesome,positive
201,679,5542e9e14c,waitin for dr dee.... had lunch with my beautiful lady  before that i was on the gym ... ( yeah need to loose 10 more  ),beautiful lady,positive
202,682,e7b5755bcb,"Had a great weekend with One, hanging with Nick &amp; Brendon, church this morning! Can't believe Loretta won the Mothers Day raffle again!",great,positive
203,683,b7d9ae9072, Thanks lady!!,thanks lady,positive
204,684,ee30bf8953,i'm yours - jason mraz....looking for an electric guitar  yay!!!1,yay,positive
205,685,76579f6ddd,monday at the school  gosshhh what I've been waiting for,what i ve been waiting for,positive
206,686,457f918212,"cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm &amp; cOzY iNsIdE  LoL",call me wierd but i jus luv rainy days makes me feel so warm amp cozy inside,positive
207,690,a3d5127355,_anderson hehe   fun tweets !,fun tweets,positive
208,692,883c0b0057,TODAY WAS SOO FUN!!  happy bday chrissy &lt;3,soo fun happy bday chrissy,positive
209,693,7f15ec34dd,"Gorgeous weather, but no bike",gorgeous,positive
210,695,4dafa796c5," what about the dilfs? Oh wait, wrong month....HAPPY MOTHERS DAY",happy mothers day,positive
211,696,7990060b48,i wish the birthday massacre would come to australia  i think they said they're thinking about it though!!,i wish the birthday massacre would come to australia,positive
212,697,3a8a6432ad,  Apple has done some impressive things for my almost 2 year old macbook. Except when I poured coffee into the keyboard.,apple has done some impressive things for my almost year old macbook,positive
213,698,fcf18faa22,   Hey everyone! I just mixed the first single....!  &quot;Why R U&quot; ...I'm sooo excited!,r u quot i m,positive
214,699,185e6acbd4,Kyles going out of town this weekend  play time wif my fwiends. Rawrrr.,play time,positive
215,704,d92016105e,"The top 5 words I've tweeted: hug, good, people, fun, twitter. http://tinyurl.com/dcxoty ... that's really quite nice",that s really quite nice,positive
216,710,4591bce14e, think you should catch up on your sleep befor you go back to uni haha  goodnight&lt;3,haha goodnight,positive
217,712,6601679901,_Neith James just doesn't take a bad pic! Colossal loveliness! (wondering if I spelt colossal right...),loveliness wondering if i spelt colossal right,positive
218,716,e573de5429,_a_michael Hey! thanks for another great day! I'm going to sleep now! I'll chat with you tomorrow!  Sweet dreams!,thanks for another great day,positive
219,719,167b97c32a,Just got back from working out. I'm feeling pretty good. work at 4:30,just got back from working out i m feeling pretty good,positive
220,730,46e0b00683,I had fun this summer,i had fun this summer,positive
221,733,b250fc6615, i couldnt call you because the time on my phone would run out  so if you can give me a shoutout on here i will be happy,e happy,positive
222,737,03b5049776, haha i wish i could! I look like a little boy now,haha i wish,positive
223,738,dccd6c1108,fun times. just broke my usb stick.. like literally broke it..,fun times,positive
224,740,3be62b7cea,X-men movie was pretty good. Kinda predictable @ points but good action sequences,good,positive
225,746,44a1d81a8f, I would advise watching it in the cinema. I am sure the effects are worth it. Unless you have a monster TV at home,i am sure the effects are worth it,positive
226,761,3a9280227d,Neville88 am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better,happy,positive
227,762,dbb5794243,_liv_lyf good to hear! Just in time for the weekend. I'll be working though,good,positive
228,763,5dbb48c88a,finally finished my marketing project only took me 7 hours..now just hanging out and relaxing,relaxing,positive
229,766,c6d257e1d0, I have a friend who loves that spot. I want to go,loves,positive
230,768,a71d6a4734,Happy Mother's Day 2 all the fabulous moms out there. The world wouldn't run without us. Keep up the good work! Enjoy ur day,happy,positive
231,769,3583ac55d0,listening to the new demo! This song is going to be fantastic once its done!,fantastic,positive
232,770,088cd41694," Katie is my Malamute dog, as for my weight, well I'm about 6ft tall and 73kg, which is quite good",good,positive
233,772,3c4f26ae13,"well no phone today, we are waiting till June 9th to get a better deal sooooo  but its all good",good,positive
234,773,f1dadac45b,"  Welcome to Twitter  It's really cool that you are here! Greetings from Vienna,Austria",ly coo,positive
235,780,bcaad4a070, You're welcome.,you re welcome,positive
236,784,488ad3f353,"Had a nice concert yesterday. Nice location, nice people, it was great. But I have a bad cold since yesterday night  Being sick sucks!",nice co,positive
237,785,a3d2e4ae93,hurray twin girls born on this beautiful May day,beautiful,positive
238,786,23f3818de2, Cheers for that! Will have a look at that later and hopefully get sorted!,hopefully,positive
239,793,57fa1e40a4, that's really ultra sweet,ultra sweet,positive
240,794,1070ea975a,Happy Mother's Day to all Mums on Twitter,happy mother s day,positive
241,796,74c0397f76, no I like be able to say it and it be the truth. Instead of some magical mystery tour I get led on.,like,positive
242,798,bcef9b20ee,had delicious pav + bhaaji + finely chopped onion + little dash of lemon  Yummy!,had delicious pav bhaaji finely chopped onion little dash of lemon yummy,positive
243,801,ea5251e093,wow...i have to many bookmarks...i just spent a good hour organizing,good,positive
244,802,2dcb5d0ee4," they are all over one is a fan with a vip and the other one is the winner of the twisted vid  het si weer eens raar gelopen, chaos",winner,positive
245,805,0f77497d84,went to eastgardens and saw a lot of hillsong pastors there Now im going to Nicks for dinner. Cant wait to talk to you soon ,cant wait to talk to you soon,positive
246,807,9006dda75f, i looooove me some star trek. runs in the family,loove,positive
247,814,d5b5c0c42a,"Excited!!! Trousers on their way from Topshop, should be here in a couple of days",excited,positive
248,816,89b7714860,Watching Ryann!!  Gonna be a grand day!!!,grand,positive
249,817,320d33101f,goodnight!!!,goodnight,positive
250,823,5d02d1068c,yay i hit 50 subscribers on youtube. go me  lol.,go me lol,positive
251,826,ab456839b7," Thought you was one of the best on Heroes, pitty they are killing all of the good characters off  how do i use this thing!? lol",best,positive
252,828,1bc9031c89,wishes I could be the one going to our conference in the Bahamas next week,wishes i could be the one going to our conference in the bahamas next week,positive
253,832,4bfd1b8cc9,"watching Season 2, episode 1 of House before bed... what a great bedtime story",great,positive
254,833,c1d9c60884, sti's doin' just fine  how bout you?,fine,positive
255,834,aeb6a93ba2, You're welcome!,welcome,positive
256,835,7129853b7d,To all mothers in the world : happy mothers day,happy,positive
257,836,cd470720c9, have your own style. it just might work.,it just might work,positive
258,838,b500d3c021,"Season 2 of The Wire, done! Kinda weak compared to the first season but I expected that... Still good though  Season 3 here I come!",still good though,positive
259,848,8cc697fdb3,"thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans",thankyou short stack for bringing out a second sydney show now im going to both im so thankful for you guys being so good ur fans,positive
260,852,9752aa6ef0, Goodnight lolsz,goodnight,positive
261,857,279f439b0f,"I know what would make me really tired, put me to sleep and I would sleep good!  ...RICE!!! Lmao!",i would sleep good rice lmao,positive
262,859,04c436d528, thank you. yes yes. hooray!,hooray,positive
263,860,24da360bf4," hope you have a great weekend,Paris",great,positive
264,865,a0fc691a5b, it was nice to meet you tonight &amp; thanks!!,it was nice to meet you tonight amp thank,positive
265,869,d38f977f51," haha what can i say, you're a great teacher!! you learned from the best... Hannah Montana",you re a great teacher,positive
266,871,dbf2760981,2pm today is Quiz Time at the Goat! Game shows to play and prizes to be won! Plus 'Toss Off Tommy' for free drinks! Today from 2! x,today is quiz time at the goat game shows to play and prizes to be won plus toss off tommy for free drinks today from x,positive
267,872,626926867c,"Time for the hittin' the hay  Later tweeps. Ala Billy Cunningham, You are all Great Americans!",great,positive
268,874,2db64de360,wow...you leave facebook alone for the weekend and get 60 new notifications. WHEW!,whew,positive
269,879,a46571fe12, congrats!,congrats,positive
270,885,3a947f5a99," is that like Planes, Trains, and Automobiles?  Best of luck Juan Pelota.",best,positive
271,892,b154644954,Ohhhhh Barcalona. Please dont ruin this  #bgt,please dont ruin this,positive
272,893,b78ec00df5,  enjoy ur night,enjoy,positive
273,895,b8a6304e59,I wish I was laying in the sand listening to the waves crash against the shore!!!,i wish i,positive
274,897,c3f8c3c648, Been meaning to email you for months. Your pre-reunion party must be coming up soon. Really wish I could be there. &gt;140 char soon,wish,positive
275,902,ec1c6989b0,"watered the tomato plants, pepper plants and lettuce, feeling all homely! off out with Freddie for a fun-packed day",feeling all homely off out with freddie for a funpacked day,positive
276,907,47f459b637,happy mother's day! everyone have a great day and make sure you go see ya mommas,great day,positive
277,909,1871cab8f0, You're right....I'm 29 and  I've heard the song a time or two,you re right,positive
